epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.48568,1.13326,1.27388,1.26936,0.8118,0.67363,0.7755,0.60118,0.93173,0.76985,1.03539,8.33e-06,8.33e-06,8.33e-06
2,2.50464,1.08999,1.11174,1.20797,0.8123,0.68553,0.78225,0.60888,0.91542,0.74146,1.02663,1.77322e-05,1.77322e-05,1.77322e-05
3,3.59871,1.03481,1.02035,1.18689,0.81795,0.70808,0.79214,0.61743,0.90347,0.72525,1.0192,2.70087e-05,2.70087e-05,2.70087e-05
4,4.64731,1.04992,1.01897,1.17851,0.83872,0.71582,0.8102,0.63742,0.886,0.7045,1.00866,3.61596e-05,3.61596e-05,3.61596e-05
5,5.75203,0.99905,0.9287,1.14249,0.82547,0.72548,0.81736,0.64667,0.86612,0.68483,0.99747,4.51848e-05,4.51848e-05,4.51848e-05
6,6.82643,0.96636,0.90564,1.12714,0.83228,0.74584,0.82599,0.65442,0.84902,0.65845,0.98824,5.40843e-05,5.40843e-05,5.40843e-05
7,7.85401,0.98984,0.86558,1.13989,0.83253,0.76974,0.83,0.6617,0.84238,0.64377,0.98506,6.28582e-05,6.28582e-05,6.28582e-05
8,8.88899,0.92348,0.81289,1.09817,0.84234,0.77411,0.84632,0.67836,0.82831,0.62121,0.97952,7.15064e-05,7.15064e-05,7.15064e-05
9,9.91558,0.97008,0.83641,1.10951,0.86588,0.77033,0.86309,0.69621,0.81053,0.59163,0.96766,8.00289e-05,8.00289e-05,8.00289e-05
10,10.9787,0.87931,0.75957,1.08223,0.80403,0.83122,0.86789,0.70283,0.80236,0.57024,0.96348,8.84258e-05,8.84258e-05,8.84258e-05
11,12.0015,0.89189,0.75676,1.08435,0.85133,0.80771,0.87028,0.71132,0.78717,0.54841,0.95964,9.6697e-05,9.6697e-05,9.6697e-05
12,13.0343,0.85051,0.72626,1.07907,0.83655,0.81911,0.87499,0.71492,0.77913,0.53402,0.95542,0.000104843,0.000104843,0.000104843
13,14.1332,0.85956,0.7206,1.05482,0.89601,0.79628,0.88079,0.72414,0.76852,0.52413,0.94977,0.000109575,0.000109575,0.000109575
14,15.1437,0.85483,0.71171,1.05927,0.89797,0.80059,0.88513,0.72984,0.75817,0.51523,0.94358,0.00010879,0.00010879,0.00010879
15,16.1465,0.85546,0.69275,1.03995,0.82137,0.85753,0.88966,0.73829,0.74842,0.50886,0.93834,0.000108004,0.000108004,0.000108004
16,17.1737,0.82506,0.68172,1.05643,0.88258,0.81948,0.88981,0.7432,0.73656,0.50274,0.93174,0.000107219,0.000107219,0.000107219
17,18.2321,0.79999,0.65048,1.03476,0.92533,0.80713,0.89214,0.74755,0.72845,0.50313,0.92688,0.000106434,0.000106434,0.000106434
18,19.2472,0.79009,0.65139,1.01431,0.93947,0.80474,0.89277,0.74998,0.71964,0.49362,0.92031,0.000105648,0.000105648,0.000105648
19,20.2819,0.81855,0.64697,1.02439,0.92798,0.81409,0.89698,0.75302,0.70656,0.48594,0.91348,0.000104863,0.000104863,0.000104863
20,21.3344,0.79802,0.62567,1.03423,0.92155,0.82781,0.90126,0.7602,0.69418,0.47676,0.90663,0.000104077,0.000104077,0.000104077
21,22.3537,0.78795,0.64538,1.02075,0.92035,0.83258,0.90382,0.76064,0.68839,0.47218,0.90419,0.000103292,0.000103292,0.000103292
22,23.4323,0.74721,0.60372,0.99267,0.92894,0.83158,0.90798,0.76843,0.68024,0.46784,0.9022,0.000102507,0.000102507,0.000102507
23,24.4557,0.79803,0.63812,1.02729,0.92051,0.8458,0.91176,0.7723,0.67007,0.46222,0.89955,0.000101721,0.000101721,0.000101721
24,25.5169,0.79614,0.60802,1.01018,0.92579,0.84948,0.91472,0.77441,0.66234,0.45708,0.89662,0.000100936,0.000100936,0.000100936
25,26.5396,0.77167,0.61771,1.00922,0.92312,0.8564,0.91979,0.78315,0.65438,0.44946,0.8926,0.00010015,0.00010015,0.00010015
26,27.5542,0.7543,0.60462,1.00194,0.92459,0.85936,0.923,0.78398,0.64913,0.44013,0.8901,9.9365e-05,9.9365e-05,9.9365e-05
27,28.6031,0.75345,0.60094,0.9962,0.93765,0.86171,0.92676,0.78815,0.64284,0.43204,0.88763,9.85796e-05,9.85796e-05,9.85796e-05
28,29.6222,0.73866,0.59714,0.99096,0.94228,0.86124,0.92875,0.79114,0.63766,0.42835,0.88463,9.77942e-05,9.77942e-05,9.77942e-05
29,30.6435,0.72773,0.56343,0.98405,0.91991,0.86675,0.92805,0.79549,0.62692,0.42445,0.88092,9.70088e-05,9.70088e-05,9.70088e-05
30,31.6623,0.74902,0.59508,0.99793,0.91767,0.8769,0.9308,0.79688,0.62121,0.42241,0.87751,9.62234e-05,9.62234e-05,9.62234e-05
31,32.7169,0.72004,0.5521,0.98838,0.91402,0.87939,0.9297,0.79709,0.61836,0.41741,0.8753,9.5438e-05,9.5438e-05,9.5438e-05
32,33.79,0.70135,0.55153,0.97546,0.89447,0.89378,0.93047,0.79802,0.61506,0.4149,0.87414,9.46526e-05,9.46526e-05,9.46526e-05
33,34.8079,0.70926,0.54262,0.97025,0.90143,0.88382,0.93088,0.79822,0.60954,0.41215,0.8727,9.38672e-05,9.38672e-05,9.38672e-05
34,35.8526,0.78553,0.60937,1.00956,0.9234,0.87113,0.93304,0.80065,0.60069,0.41085,0.87023,9.30818e-05,9.30818e-05,9.30818e-05
35,36.8722,0.70773,0.54734,0.97309,0.92885,0.88017,0.93515,0.80193,0.5949,0.40689,0.86884,9.22964e-05,9.22964e-05,9.22964e-05
36,37.8903,0.70108,0.53539,0.98249,0.92991,0.88145,0.9334,0.80274,0.59239,0.40608,0.86771,9.1511e-05,9.1511e-05,9.1511e-05
37,38.912,0.69148,0.53281,0.97682,0.92999,0.88494,0.93459,0.80552,0.59369,0.40673,0.86682,9.07256e-05,9.07256e-05,9.07256e-05
38,39.9293,0.70702,0.54777,0.9724,0.93555,0.88011,0.93635,0.8077,0.59373,0.4036,0.86719,8.99402e-05,8.99402e-05,8.99402e-05
39,40.946,0.68376,0.52578,0.95892,0.92668,0.88241,0.93772,0.80959,0.58965,0.39962,0.86642,8.91548e-05,8.91548e-05,8.91548e-05
40,41.966,0.67503,0.53166,0.98053,0.93638,0.87323,0.94058,0.8109,0.58342,0.39334,0.86414,8.83694e-05,8.83694e-05,8.83694e-05
41,43.0626,0.69566,0.53979,0.97023,0.91718,0.88609,0.94017,0.81266,0.57952,0.39033,0.86231,8.7584e-05,8.7584e-05,8.7584e-05
42,44.081,0.66921,0.51327,0.95653,0.91493,0.8966,0.94133,0.81339,0.57446,0.38495,0.86067,8.67986e-05,8.67986e-05,8.67986e-05
43,45.1034,0.66843,0.49841,0.9532,0.91725,0.90058,0.9424,0.8159,0.57096,0.38436,0.85939,8.60132e-05,8.60132e-05,8.60132e-05
44,46.1247,0.66275,0.50491,0.95669,0.9296,0.89488,0.94262,0.81701,0.56519,0.38307,0.85668,8.52278e-05,8.52278e-05,8.52278e-05
