epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.41159,1.55594,1.80336,1.49905,0.74271,0.65583,0.74453,0.56154,0.99548,0.87133,1.06451,8.33e-06,8.33e-06,8.33e-06
2,2.41384,1.56642,1.89092,1.48713,0.76617,0.64887,0.74653,0.55696,1.02639,0.86872,1.07183,1.77906e-05,1.77906e-05,1.77906e-05
3,3.4029,1.47927,1.69727,1.46758,0.76251,0.65774,0.74728,0.54753,1.073,0.87649,1.08524,2.71877e-05,2.71877e-05,2.71877e-05
4,4.44551,1.38167,1.50674,1.39053,0.72561,0.67848,0.74079,0.51941,1.16782,0.91258,1.11146,3.65215e-05,3.65215e-05,3.65215e-05
5,5.43776,1.34893,1.49073,1.33353,0.76625,0.67832,0.75066,0.5118,1.22753,0.9477,1.12732,4.57918e-05,4.57918e-05,4.57918e-05
6,6.43277,1.38626,1.50096,1.35575,0.76381,0.69506,0.76214,0.52456,1.20128,0.94428,1.12081,5.49988e-05,5.49988e-05,5.49988e-05
7,7.41873,1.36404,1.49525,1.35084,0.74455,0.71296,0.76596,0.53195,1.16392,0.93086,1.11177,6.41423e-05,6.41423e-05,6.41423e-05
8,8.41591,1.31888,1.42445,1.29539,0.75926,0.72091,0.77571,0.54801,1.11782,0.88282,1.09473,7.32224e-05,7.32224e-05,7.32224e-05
9,9.38333,1.31835,1.37987,1.31561,0.80611,0.71859,0.78374,0.56217,1.08863,0.8496,1.08406,8.22392e-05,8.22392e-05,8.22392e-05
10,10.412,1.29246,1.36036,1.27923,0.82952,0.71694,0.79013,0.57221,1.08049,0.83413,1.07797,9.11925e-05,9.11925e-05,9.11925e-05
11,11.4782,1.23493,1.21874,1.26125,0.8743,0.69824,0.79523,0.58288,1.07707,0.8146,1.07148,0.000100082,0.000100082,0.000100082
12,12.4808,1.31883,1.3073,1.29495,0.83425,0.73328,0.79637,0.57886,1.08133,0.79981,1.07126,0.000108909,0.000108909,0.000108909
13,13.4382,1.33566,1.36986,1.31742,0.82591,0.72789,0.79249,0.57621,1.10283,0.79665,1.07698,0.000114245,0.000114245,0.000114245
14,14.4181,1.29332,1.30879,1.26674,0.82448,0.73075,0.79385,0.57195,1.11882,0.79697,1.08345,0.000113848,0.000113848,0.000113848
15,15.3937,1.24974,1.25414,1.26647,0.82712,0.7362,0.80453,0.57704,1.10483,0.78925,1.08226,0.000113452,0.000113452,0.000113452
16,16.4448,1.21657,1.20899,1.25932,0.84398,0.72276,0.80606,0.58275,1.08888,0.77502,1.07953,0.000113056,0.000113056,0.000113056
17,17.4585,1.2551,1.21381,1.25318,0.843,0.72045,0.80758,0.58617,1.0894,0.75814,1.07738,0.00011266,0.00011266,0.00011266
18,18.49,1.26152,1.24848,1.26917,0.81753,0.74952,0.81197,0.58612,1.099,0.75852,1.07747,0.000112263,0.000112263,0.000112263
19,19.5376,1.25941,1.19299,1.26667,0.81777,0.75157,0.81745,0.5877,1.09802,0.75325,1.07541,0.000111867,0.000111867,0.000111867
20,20.5455,1.13062,1.04836,1.19422,0.83605,0.74562,0.81994,0.59256,1.08437,0.74388,1.0699,0.000111471,0.000111471,0.000111471
21,21.5493,1.19608,1.15172,1.22533,0.80997,0.7657,0.82598,0.60293,1.06341,0.73231,1.06323,0.000111075,0.000111075,0.000111075
22,22.5547,1.19678,1.22295,1.24268,0.85073,0.74152,0.82999,0.60779,1.06102,0.72218,1.05791,0.000110678,0.000110678,0.000110678
23,23.5598,1.1983,1.16451,1.23597,0.86559,0.73174,0.83483,0.6132,1.07041,0.71818,1.05794,0.000110282,0.000110282,0.000110282
24,24.5789,1.18094,1.17414,1.21427,0.85531,0.75932,0.84082,0.61064,1.08616,0.71501,1.06322,0.000109886,0.000109886,0.000109886
