epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.7502,1.41756,4.01967,1.31372,0.40934,0.32538,0.31225,0.1809,1.41584,3.47808,1.31226,0.0670815,0.00033251,0.00033251
2,149.878,1.39093,3.3549,1.30495,0.44728,0.34767,0.3409,0.19566,1.43264,3.34315,1.31928,0.0340814,0.000665771,0.000665771
3,219.976,1.37434,3.16963,1.29262,0.53326,0.32952,0.34747,0.20298,1.36934,3.17406,1.28663,0.00108105,0.000998743,0.000998743
4,289.984,1.36044,3.0795,1.28979,0.48595,0.35994,0.36671,0.21542,1.36451,3.20633,1.28188,0.000999023,0.000999023,0.000999023
5,359.499,1.32702,2.95184,1.27438,0.47876,0.38035,0.38651,0.22702,1.33391,3.03852,1.27383,0.000998264,0.000998264,0.000998264
6,429.167,1.31147,2.86689,1.26852,0.48842,0.38819,0.40062,0.23798,1.30776,2.96132,1.26195,0.000997288,0.000997288,0.000997288
7,498.6,1.29517,2.79052,1.26376,0.4956,0.39492,0.4018,0.23938,1.30451,2.902,1.26265,0.000996097,0.000996097,0.000996097
8,568.617,1.28382,2.74351,1.25531,0.51244,0.38289,0.40291,0.24222,1.29524,2.90776,1.26087,0.00099469,0.00099469,0.00099469
9,638.161,1.28458,2.71421,1.254,0.52034,0.40148,0.41756,0.24958,1.29185,2.85578,1.25375,0.000993068,0.000993068,0.000993068
10,707.906,1.27182,2.68009,1.25183,0.52279,0.4077,0.42057,0.2537,1.27675,2.83049,1.24919,0.000991232,0.000991232,0.000991232
11,777.676,1.2595,2.60761,1.24432,0.51575,0.4027,0.41934,0.25355,1.27359,2.86268,1.24957,0.000989183,0.000989183,0.000989183
12,847.388,1.25472,2.59973,1.24449,0.50928,0.41403,0.42325,0.25378,1.26813,2.83011,1.24808,0.000986922,0.000986922,0.000986922
13,916.897,1.25641,2.56379,1.2423,0.52819,0.41754,0.43083,0.25625,1.25038,2.74673,1.23889,0.000984449,0.000984449,0.000984449
14,986.461,1.23661,2.50437,1.23826,0.52958,0.42342,0.4374,0.26386,1.24767,2.74506,1.23887,0.000981765,0.000981765,0.000981765
15,1055.63,1.2401,2.50501,1.23654,0.54664,0.4253,0.44479,0.26894,1.25717,2.72322,1.24066,0.000978873,0.000978873,0.000978873
16,1124.64,1.22926,2.45962,1.23252,0.53646,0.41708,0.43407,0.26269,1.25481,2.73806,1.24168,0.000975773,0.000975773,0.000975773
17,1193.89,1.23601,2.45484,1.23417,0.5398,0.41605,0.4334,0.25897,1.27706,2.74325,1.25288,0.000972466,0.000972466,0.000972466
18,1263.04,1.22173,2.41745,1.23086,0.55871,0.41569,0.44471,0.26798,1.25025,2.73484,1.23911,0.000968955,0.000968955,0.000968955
19,1332.08,1.21536,2.39248,1.22693,0.5367,0.41716,0.43555,0.26174,1.25515,2.71864,1.24154,0.000965239,0.000965239,0.000965239
20,1401.26,1.21389,2.38332,1.22681,0.55109,0.42278,0.44451,0.26995,1.24291,2.70247,1.23484,0.000961322,0.000961322,0.000961322
21,1471.06,1.21201,2.36325,1.22328,0.54203,0.43285,0.44625,0.27012,1.235,2.69371,1.23443,0.000957205,0.000957205,0.000957205
22,1540.51,1.20746,2.34218,1.22377,0.53487,0.42979,0.44551,0.27195,1.24359,2.68472,1.23718,0.000952889,0.000952889,0.000952889
23,1610.4,1.20686,2.32289,1.2209,0.5491,0.43247,0.44667,0.27044,1.23901,2.68433,1.23575,0.000948377,0.000948377,0.000948377
24,1680.33,1.20353,2.30042,1.21969,0.54289,0.43272,0.44603,0.26848,1.2491,2.7099,1.23869,0.000943671,0.000943671,0.000943671
25,1749.94,1.202,2.29253,1.22183,0.53656,0.44357,0.44631,0.27161,1.22884,2.6946,1.2307,0.000938772,0.000938772,0.000938772
26,1819.75,1.19827,2.28289,1.21738,0.544,0.42977,0.44669,0.27077,1.24647,2.70795,1.23808,0.000933683,0.000933683,0.000933683
27,1889.54,1.19056,2.24961,1.2157,0.55222,0.42912,0.44657,0.27259,1.2339,2.68675,1.23459,0.000928405,0.000928405,0.000928405
28,1959.39,1.19308,2.25873,1.21801,0.55089,0.43197,0.44859,0.27014,1.2374,2.6806,1.23514,0.000922942,0.000922942,0.000922942
29,2028.82,1.18759,2.23545,1.21731,0.55518,0.42461,0.44835,0.27363,1.23046,2.68773,1.22987,0.000917296,0.000917296,0.000917296
30,2098.32,1.19098,2.21897,1.21733,0.5567,0.42969,0.45237,0.27491,1.22722,2.66661,1.23051,0.000911469,0.000911469,0.000911469
31,2168.11,1.18377,2.20406,1.2129,0.56193,0.4291,0.4495,0.27245,1.23343,2.69542,1.23012,0.000905463,0.000905463,0.000905463
32,2237.84,1.18283,2.188,1.21102,0.54892,0.43564,0.45122,0.27333,1.23681,2.67394,1.23296,0.000899282,0.000899282,0.000899282
33,2307.41,1.17268,2.15328,1.20839,0.55166,0.426,0.44657,0.27207,1.23124,2.67811,1.22983,0.000892928,0.000892928,0.000892928
34,2376.87,1.17366,2.15383,1.21036,0.55236,0.43425,0.44907,0.27239,1.22846,2.68564,1.22977,0.000886404,0.000886404,0.000886404
35,2446.71,1.1771,2.14932,1.20782,0.5557,0.43155,0.44715,0.27147,1.23057,2.69794,1.23149,0.000879713,0.000879713,0.000879713
36,2516.42,1.17621,2.14494,1.20824,0.548,0.43493,0.45019,0.27207,1.23549,2.68275,1.23368,0.000872857,0.000872857,0.000872857
37,2585.87,1.16596,2.12332,1.20544,0.54732,0.43944,0.44785,0.27247,1.23066,2.67384,1.22819,0.000865839,0.000865839,0.000865839
38,2655.33,1.16875,2.11848,1.20576,0.54842,0.44266,0.45292,0.27567,1.2274,2.67507,1.23065,0.000858664,0.000858664,0.000858664
39,2724.96,1.16614,2.11039,1.20578,0.55786,0.42316,0.44913,0.27357,1.22492,2.6811,1.23232,0.000851333,0.000851333,0.000851333
40,2794.17,1.16015,2.09037,1.20517,0.55504,0.43076,0.45176,0.27556,1.22459,2.65978,1.22913,0.000843851,0.000843851,0.000843851
41,2863.25,1.15893,2.0802,1.20163,0.54668,0.43933,0.44891,0.27139,1.22779,2.67275,1.22881,0.00083622,0.00083622,0.00083622
42,2932.41,1.16399,2.08489,1.204,0.54562,0.43886,0.45186,0.27706,1.21887,2.6574,1.22488,0.000828443,0.000828443,0.000828443
