epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,816.242,0.92382,0.83169,0.96321,0.66619,0.72228,0.74181,0.59354,0.84254,2.5941,0.92517,0.0667127,3.33206e-05,3.33206e-05
2,1602.11,0.82686,0.50638,0.91367,0.7481,0.72442,0.77781,0.62123,0.83324,2.73887,0.92424,0.0334127,6.66499e-05,6.66499e-05
3,2566.64,0.77378,0.44859,0.89477,0.75086,0.74097,0.783,0.62835,0.83291,2.17531,0.92374,0.00011269,9.99629e-05,9.99629e-05
4,3480.42,0.7269,0.40795,0.88192,0.71829,0.75939,0.74889,0.60137,0.82985,1.99553,0.92006,9.9945e-05,9.9945e-05,9.9945e-05
5,4240.96,0.699,0.38243,0.87438,0.72865,0.75133,0.75624,0.60578,0.83681,1.90266,0.92525,9.99023e-05,9.99023e-05,9.99023e-05
6,4999.99,0.68453,0.36737,0.8707,0.73374,0.75763,0.77084,0.61865,0.83672,1.89233,0.92759,9.98474e-05,9.98474e-05,9.98474e-05
7,5751.75,0.67256,0.35555,0.86851,0.7318,0.75298,0.76984,0.61605,0.83909,1.69905,0.92744,9.97803e-05,9.97803e-05,9.97803e-05
8,6506.78,0.66635,0.34793,0.86546,0.74944,0.74496,0.76864,0.61513,0.84294,1.68713,0.92863,9.97011e-05,9.97011e-05,9.97011e-05
9,7263.76,0.65804,0.33903,0.86495,0.74342,0.7487,0.76704,0.61609,0.84411,1.56914,0.93051,9.96097e-05,9.96097e-05,9.96097e-05
10,8025.95,0.65143,0.33292,0.8611,0.73431,0.7493,0.764,0.61314,0.84669,1.51935,0.93014,9.95062e-05,9.95062e-05,9.95062e-05
11,8782.73,0.6461,0.3275,0.8598,0.74501,0.74607,0.76547,0.61411,0.84731,1.48845,0.93031,9.93906e-05,9.93906e-05,9.93906e-05
12,9538.4,0.64216,0.32459,0.8582,0.75161,0.74817,0.76839,0.61643,0.84773,1.48328,0.93058,9.92629e-05,9.92629e-05,9.92629e-05
13,10296.4,0.63572,0.31923,0.85641,0.75678,0.74608,0.76847,0.61658,0.84836,1.4784,0.93055,9.91232e-05,9.91232e-05,9.91232e-05
14,11053.5,0.63232,0.31611,0.85524,0.75911,0.74369,0.76821,0.6164,0.84892,1.46683,0.93051,9.89715e-05,9.89715e-05,9.89715e-05
15,11814.5,0.6282,0.31278,0.85369,0.7552,0.7454,0.76788,0.61616,0.84976,1.4305,0.93075,9.88079e-05,9.88079e-05,9.88079e-05
16,12567.2,0.6247,0.31007,0.85248,0.75472,0.74464,0.76735,0.61572,0.85097,1.40941,0.9312,9.86323e-05,9.86323e-05,9.86323e-05
17,13319.6,0.62156,0.30777,0.8522,0.75613,0.74296,0.76707,0.61541,0.85207,1.36453,0.93164,9.84449e-05,9.84449e-05,9.84449e-05
18,14070.4,0.61918,0.30579,0.85164,0.7544,0.74419,0.76697,0.61538,0.85349,1.32839,0.93225,9.82456e-05,9.82456e-05,9.82456e-05
19,14830.8,0.61586,0.3032,0.84969,0.75816,0.74194,0.76711,0.61554,0.85495,1.31439,0.93277,9.80345e-05,9.80345e-05,9.80345e-05
20,15590.1,0.61275,0.30126,0.85138,0.75708,0.74298,0.76706,0.61554,0.85621,1.29594,0.93384,9.78118e-05,9.78118e-05,9.78118e-05
21,16341,0.61067,0.30001,0.85041,0.75783,0.74219,0.76679,0.61539,0.85755,1.28051,0.93479,9.75773e-05,9.75773e-05,9.75773e-05
22,17096.2,0.60878,0.29833,0.84973,0.75751,0.74297,0.76659,0.61524,0.85853,1.26251,0.93535,9.73312e-05,9.73312e-05,9.73312e-05
