epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,856.181,0.80435,0.53098,0.92807,0.75315,0.68196,0.73628,0.58461,0.94866,0.64922,1.01619,0.0670079,0.000333253,0.000333253
2,1684.31,0.73946,0.44707,0.91597,0.74745,0.68957,0.74354,0.59562,0.9219,0.59952,1.01046,0.0340079,0.000666546,0.000666546
3,2507.51,0.70399,0.40521,0.90683,0.7582,0.73027,0.77424,0.62773,0.92263,0.56837,1.02195,0.0010077,0.000999676,0.000999676
4,3325.4,0.6742,0.37257,0.89493,0.79373,0.70683,0.78905,0.64697,0.94636,0.5812,1.04203,0.00099945,0.00099945,0.00099945
5,4143.46,0.65161,0.35114,0.88908,0.80084,0.70248,0.76264,0.6287,0.92807,0.62303,1.03246,0.000999023,0.000999023,0.000999023
6,4960.16,0.63656,0.33643,0.88218,0.82712,0.68996,0.76553,0.63248,0.9306,0.63995,1.03884,0.000998474,0.000998474,0.000998474
7,5777.89,0.62277,0.32512,0.87834,0.77694,0.70597,0.7653,0.63241,0.92641,0.61434,1.03715,0.000997803,0.000997803,0.000997803
8,6591.15,0.61214,0.31655,0.87598,0.79942,0.67474,0.75843,0.62755,0.92688,0.6179,1.04076,0.000997011,0.000997011,0.000997011
9,7405.63,0.60301,0.30884,0.87072,0.7811,0.69113,0.75419,0.62583,0.92563,0.6294,1.03745,0.000996097,0.000996097,0.000996097
10,8219.82,0.59557,0.30248,0.86904,0.76305,0.71075,0.76194,0.63299,0.93207,0.623,1.04475,0.000995062,0.000995062,0.000995062
11,9036.65,0.58824,0.29735,0.86637,0.78195,0.70771,0.76118,0.63363,0.93793,0.62978,1.04872,0.000993906,0.000993906,0.000993906
12,9854.02,0.58137,0.29338,0.86566,0.78745,0.70984,0.76547,0.63797,0.93664,0.63619,1.04994,0.000992629,0.000992629,0.000992629
13,10670.2,0.57402,0.28832,0.86336,0.78979,0.7017,0.76302,0.63644,0.93727,0.63873,1.05122,0.000991232,0.000991232,0.000991232
14,11486.5,0.56696,0.28348,0.86088,0.78647,0.70073,0.76723,0.63969,0.93479,0.64222,1.05124,0.000989715,0.000989715,0.000989715
15,12303.8,0.56185,0.2796,0.85729,0.7959,0.69916,0.7707,0.64285,0.9337,0.64201,1.05049,0.000988079,0.000988079,0.000988079
16,13120.3,0.55697,0.27665,0.85916,0.79966,0.6964,0.7723,0.64449,0.93283,0.63941,1.05154,0.000986323,0.000986323,0.000986323
17,13935.6,0.55162,0.2748,0.85746,0.80395,0.69628,0.77296,0.64531,0.93316,0.63911,1.05232,0.000984449,0.000984449,0.000984449
18,14751.9,0.54795,0.27183,0.8576,0.80608,0.69661,0.77341,0.64524,0.93394,0.64041,1.05348,0.000982456,0.000982456,0.000982456
19,15569.4,0.5422,0.26921,0.85598,0.81117,0.69571,0.77251,0.64463,0.93465,0.64285,1.05398,0.000980345,0.000980345,0.000980345
20,16385.2,0.53743,0.26593,0.85331,0.81376,0.69199,0.77182,0.64331,0.9357,0.64491,1.05478,0.000978118,0.000978118,0.000978118
21,17203.3,0.53273,0.26385,0.85348,0.81496,0.69079,0.77135,0.64261,0.93712,0.64833,1.05612,0.000975773,0.000975773,0.000975773
22,18019.1,0.52808,0.26091,0.85053,0.81833,0.68759,0.77063,0.64231,0.93716,0.65138,1.05672,0.000973312,0.000973312,0.000973312
23,18832.7,0.52294,0.25816,0.84799,0.82087,0.68564,0.77198,0.64396,0.9371,0.65382,1.05646,0.000970736,0.000970736,0.000970736
24,19645.7,0.52006,0.25699,0.84779,0.82437,0.68194,0.77341,0.64518,0.93623,0.65832,1.0557,0.000968045,0.000968045,0.000968045
25,20460.1,0.51726,0.25591,0.84796,0.8247,0.67999,0.77321,0.64638,0.93546,0.65945,1.05518,0.000965239,0.000965239,0.000965239
26,21273.6,0.51257,0.2533,0.84444,0.82518,0.67732,0.77292,0.64609,0.93489,0.66082,1.05446,0.00096232,0.00096232,0.00096232
27,22087.7,0.50858,0.25159,0.84293,0.82834,0.67504,0.7719,0.64499,0.93513,0.6614,1.05431,0.000959289,0.000959289,0.000959289
28,22901.7,0.50571,0.25053,0.84183,0.82865,0.67302,0.77112,0.6445,0.93528,0.66373,1.0543,0.000956145,0.000956145,0.000956145
29,23716,0.50161,0.24854,0.83996,0.8312,0.67065,0.76977,0.64327,0.93373,0.66636,1.05333,0.000952889,0.000952889,0.000952889
