epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,8944.22,1.27509,1.71985,1.00378,0.64824,0.38531,0.42859,0.23826,1.26376,1.65093,0.97908,8.51333e-05,8.51333e-05,8.51333e-05
40,9171,1.27429,1.71796,1.00307,0.6513,0.38557,0.42883,0.23852,1.26353,1.6492,0.97875,8.43851e-05,8.43851e-05,8.43851e-05
41,9398.33,1.27555,1.71676,1.00342,0.65332,0.38689,0.42953,0.23929,1.26333,1.64763,0.97839,8.3622e-05,8.3622e-05,8.3622e-05
42,9625.23,1.27344,1.71439,1.00282,0.6511,0.38908,0.43116,0.23973,1.26304,1.64649,0.97813,8.28443e-05,8.28443e-05,8.28443e-05
43,9852.02,1.27457,1.71445,1.00236,0.64803,0.39123,0.43139,0.2403,1.26266,1.64529,0.97796,8.20525e-05,8.20525e-05,8.20525e-05
44,10079.1,1.27328,1.7089,1.00216,0.65114,0.39053,0.4327,0.24045,1.26224,1.64385,0.97773,8.12468e-05,8.12468e-05,8.12468e-05
45,10306.1,1.27283,1.71194,1.00158,0.6505,0.39072,0.43296,0.24107,1.26198,1.64249,0.97755,8.04277e-05,8.04277e-05,8.04277e-05
46,10533.6,1.27252,1.70711,1.00178,0.65143,0.39128,0.43396,0.24163,1.26167,1.64099,0.9772,7.95954e-05,7.95954e-05,7.95954e-05
47,10760.4,1.27022,1.70375,1.00067,0.6508,0.39205,0.43457,0.24186,1.26154,1.6396,0.97691,7.87503e-05,7.87503e-05,7.87503e-05
48,10987.4,1.27084,1.70606,1.0008,0.65488,0.3894,0.43447,0.24207,1.26145,1.63869,0.97662,7.78929e-05,7.78929e-05,7.78929e-05
49,11214.2,1.26936,1.69952,0.99973,0.6555,0.39017,0.43531,0.24259,1.26128,1.63785,0.97638,7.70234e-05,7.70234e-05,7.70234e-05
50,11441.3,1.27002,1.70346,1.00032,0.65632,0.39052,0.43474,0.24262,1.26111,1.63705,0.97609,7.61423e-05,7.61423e-05,7.61423e-05
51,11668.3,1.27028,1.69976,1.00023,0.642,0.397,0.43453,0.24275,1.26086,1.63605,0.97595,7.525e-05,7.525e-05,7.525e-05
52,11895.2,1.26986,1.70088,0.99908,0.53818,0.40128,0.43461,0.24297,1.26033,1.63525,0.97575,7.43468e-05,7.43468e-05,7.43468e-05
53,12122.6,1.26767,1.69706,0.99905,0.54168,0.40428,0.43507,0.24287,1.26013,1.63463,0.97556,7.34332e-05,7.34332e-05,7.34332e-05
54,12349.5,1.27018,1.69741,0.99982,0.54478,0.40254,0.43499,0.24311,1.25988,1.63361,0.97541,7.25094e-05,7.25094e-05,7.25094e-05
55,12576.5,1.26818,1.69316,0.99935,0.54658,0.40698,0.43571,0.24283,1.25953,1.633,0.97526,7.15761e-05,7.15761e-05,7.15761e-05
56,12803,1.26675,1.69296,0.99856,0.55484,0.40528,0.43565,0.24342,1.2593,1.63208,0.97507,7.06335e-05,7.06335e-05,7.06335e-05
57,13030,1.26459,1.68833,0.99803,0.55698,0.40636,0.43612,0.24324,1.25902,1.6312,0.97481,6.9682e-05,6.9682e-05,6.9682e-05
58,13256.8,1.26666,1.68985,0.9977,0.55578,0.40665,0.43654,0.24337,1.25883,1.63048,0.97462,6.87222e-05,6.87222e-05,6.87222e-05
59,13483.9,1.26641,1.68908,0.99801,0.556,0.4064,0.43686,0.24338,1.25864,1.62963,0.97454,6.77543e-05,6.77543e-05,6.77543e-05
