epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.4191,1.41931,1.45549,0.98474,0.38295,0.27161,0.27251,0.15935,1.34489,1.07081,0.92202,0.00332921,0.00332921,0.00332921
2,120.699,1.37206,1.1075,0.94587,0.42332,0.32213,0.31021,0.18203,1.29214,1.01603,0.91394,0.00659659,0.00659659,0.00659659
3,179.525,1.40926,1.09255,0.95158,0.40886,0.31214,0.30615,0.17709,1.34708,1.02874,0.92639,0.00979796,0.00979796,0.00979796
4,238.278,1.41286,1.09131,0.95368,0.43866,0.30652,0.30938,0.18059,1.35616,1.04115,0.93018,0.009703,0.009703,0.009703
5,297.072,1.38524,1.04796,0.94548,0.42559,0.31621,0.3176,0.18351,1.3308,1.00456,0.92763,0.009604,0.009604,0.009604
6,356.098,1.36775,1.01851,0.94083,0.42955,0.34565,0.34015,0.19704,1.30155,0.97477,0.91772,0.009505,0.009505,0.009505
7,415.152,1.34039,0.99257,0.9356,0.45304,0.34414,0.34374,0.20233,1.28722,0.96337,0.91421,0.009406,0.009406,0.009406
8,475.361,1.32273,0.97272,0.93226,0.45346,0.35043,0.34556,0.20221,1.28579,0.94524,0.91338,0.009307,0.009307,0.009307
9,534.221,1.30925,0.95209,0.92931,0.4601,0.35795,0.36238,0.21313,1.27155,0.92828,0.90931,0.009208,0.009208,0.009208
10,592.72,1.28934,0.9303,0.9249,0.45931,0.34885,0.35032,0.20839,1.26693,0.92999,0.90946,0.009109,0.009109,0.009109
1,62.3323,1.4458,1.44307,0.98028,0.39333,0.29281,0.2871,0.16865,1.33191,1.04375,0.92545,0.0700371,0.00332921,0.00332921
1,62.6672,1.4458,1.44307,0.98028,0.39333,0.29281,0.2871,0.16865,1.33191,1.04375,0.92545,0.0700371,0.00332921,0.00332921
2,123.239,1.40823,1.12208,0.94656,0.41141,0.32095,0.3021,0.17855,1.29143,1.03349,0.91164,0.0399711,0.00659659,0.00659659
3,182.753,1.44141,1.11634,0.95118,0.40006,0.30827,0.29807,0.17254,1.35659,1.03493,0.93015,0.00983916,0.00979796,0.00979796
4,242.069,1.44987,1.10716,0.9541,0.4111,0.31776,0.31109,0.18087,1.34269,1.02481,0.92825,0.009703,0.009703,0.009703
5,301.202,1.41492,1.07196,0.946,0.44096,0.32224,0.32646,0.19048,1.31056,0.98776,0.92121,0.009604,0.009604,0.009604
6,360.369,1.40417,1.04546,0.94048,0.43388,0.33088,0.3246,0.19026,1.30304,0.97622,0.9185,0.009505,0.009505,0.009505
7,419.843,1.37684,1.01663,0.93641,0.44935,0.34495,0.34445,0.20426,1.27795,0.9627,0.91233,0.009406,0.009406,0.009406
8,479.232,1.35637,0.99613,0.93285,0.44914,0.35708,0.35225,0.20763,1.27819,0.94393,0.91252,0.009307,0.009307,0.009307
9,538.684,1.33677,0.9762,0.93035,0.47772,0.35342,0.36019,0.20844,1.28142,0.93604,0.91047,0.009208,0.009208,0.009208
10,597.969,1.32277,0.95653,0.92566,0.47297,0.35353,0.36225,0.21516,1.25926,0.9268,0.90804,0.009109,0.009109,0.009109
1,63.0505,1.73348,1.60252,1.07231,0.23706,0.19371,0.15458,0.08521,1.69576,1.47524,1.04924,0.0700371,0.00332921,0.00332921
2,123.781,1.64435,1.42013,1.04717,0.38053,0.22028,0.20314,0.11377,1.53571,1.24049,1.0009,0.0399711,0.00659659,0.00659659
3,183.785,1.55517,1.30852,1.01865,0.3245,0.24538,0.22486,0.1237,1.50196,1.22169,0.98583,0.00983916,0.00979796,0.00979796
4,243.824,1.51283,1.25343,1.00533,0.32981,0.26358,0.2416,0.13795,1.44932,1.14767,0.97162,0.009703,0.009703,0.009703
5,303.579,1.47664,1.19931,0.99156,0.37203,0.28376,0.27085,0.15487,1.40873,1.09444,0.95648,0.009604,0.009604,0.009604
6,363.326,1.45337,1.15335,0.98128,0.39313,0.28565,0.27758,0.15805,1.37193,1.07867,0.95248,0.009505,0.009505,0.009505
