epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,33545.4,1.21043,0.65896,0.98164,0.74916,0.52116,0.57998,0.34028,1.23054,0.64964,0.98105,8.51333e-05,8.51333e-05,8.51333e-05
40,34374.8,1.20879,0.6569,0.97846,0.7472,0.52277,0.57986,0.34038,1.2306,0.64879,0.9806,8.43851e-05,8.43851e-05,8.43851e-05
41,35204.1,1.20767,0.65664,0.97985,0.74736,0.52499,0.58058,0.3402,1.23075,0.64785,0.98045,8.3622e-05,8.3622e-05,8.3622e-05
42,36033.4,1.20515,0.65402,0.97962,0.74754,0.52402,0.58066,0.3402,1.23082,0.64728,0.98041,8.28443e-05,8.28443e-05,8.28443e-05
43,36863.2,1.20598,0.65281,0.97818,0.74323,0.52734,0.58125,0.34005,1.23093,0.64656,0.98024,8.20525e-05,8.20525e-05,8.20525e-05
44,37693.1,1.20508,0.65217,0.97868,0.74924,0.52416,0.581,0.33989,1.23099,0.64586,0.98024,8.12468e-05,8.12468e-05,8.12468e-05
45,38522.8,1.20455,0.65,0.97963,0.74948,0.52297,0.58095,0.33998,1.23114,0.64544,0.98048,8.04277e-05,8.04277e-05,8.04277e-05
46,39352.2,1.20264,0.65008,0.97874,0.64497,0.52628,0.58072,0.33965,1.23112,0.64509,0.98072,7.95954e-05,7.95954e-05,7.95954e-05
47,40181.5,1.20396,0.64831,0.97629,0.74569,0.52535,0.58186,0.33997,1.23123,0.64463,0.98049,7.87503e-05,7.87503e-05,7.87503e-05
48,41010.7,1.20127,0.6474,0.97784,0.7446,0.52638,0.58202,0.33983,1.23133,0.64425,0.98058,7.78929e-05,7.78929e-05,7.78929e-05
49,41840.5,1.20231,0.64707,0.97921,0.74751,0.52594,0.58224,0.33996,1.23169,0.6441,0.98099,7.70234e-05,7.70234e-05,7.70234e-05
50,42669.7,1.20122,0.64589,0.97901,0.75096,0.52424,0.58221,0.34018,1.23187,0.64372,0.98129,7.61423e-05,7.61423e-05,7.61423e-05
51,43498.8,1.20116,0.64434,0.97788,0.64835,0.526,0.58152,0.34008,1.23216,0.64334,0.98137,7.525e-05,7.525e-05,7.525e-05
52,44327.5,1.2011,0.64297,0.97353,0.65113,0.52426,0.58245,0.34047,1.23242,0.64311,0.9809,7.43468e-05,7.43468e-05,7.43468e-05
53,45157.3,1.19815,0.64196,0.97552,0.65199,0.52378,0.58269,0.34056,1.23255,0.64302,0.98065,7.34332e-05,7.34332e-05,7.34332e-05
54,45987.2,1.19734,0.6403,0.97318,0.65438,0.52143,0.58251,0.34065,1.23265,0.64279,0.98026,7.25094e-05,7.25094e-05,7.25094e-05
55,46816.2,1.19675,0.64004,0.97292,0.65074,0.52311,0.5821,0.34053,1.23275,0.64259,0.97985,7.15761e-05,7.15761e-05,7.15761e-05
56,47646.2,1.19575,0.63781,0.97156,0.65001,0.52457,0.58253,0.34037,1.23306,0.64257,0.97944,7.06335e-05,7.06335e-05,7.06335e-05
57,48475.3,1.19384,0.63536,0.97119,0.65193,0.52387,0.58265,0.34025,1.23321,0.64247,0.97904,6.9682e-05,6.9682e-05,6.9682e-05
58,49305.1,1.19363,0.63592,0.97109,0.64863,0.52586,0.58199,0.34001,1.23345,0.64236,0.97887,6.87222e-05,6.87222e-05,6.87222e-05
59,50134.3,1.19303,0.63497,0.97233,0.64956,0.52483,0.5823,0.34031,1.2337,0.64232,0.97879,6.77543e-05,6.77543e-05,6.77543e-05
60,50963.8,1.19197,0.63439,0.97106,0.64638,0.52579,0.58216,0.33975,1.23394,0.64223,0.97879,6.67789e-05,6.67789e-05,6.67789e-05
61,51793,1.19205,0.63296,0.97336,0.64606,0.52438,0.58128,0.33924,1.23417,0.64222,0.97911,6.57963e-05,6.57963e-05,6.57963e-05
62,52622.2,1.19207,0.632,0.97322,0.64863,0.52425,0.58152,0.33916,1.23455,0.64226,0.97931,6.48071e-05,6.48071e-05,6.48071e-05
63,53451.7,1.19086,0.631,0.97146,0.64544,0.52498,0.58165,0.33967,1.23493,0.64222,0.97942,6.38115e-05,6.38115e-05,6.38115e-05
64,54280.3,1.18926,0.63009,0.96968,0.64569,0.52487,0.58204,0.33976,1.23514,0.64246,0.97931,6.28101e-05,6.28101e-05,6.28101e-05
65,55108.8,1.18823,0.62854,0.97032,0.65012,0.52247,0.58117,0.33915,1.23549,0.64274,0.97936,6.18034e-05,6.18034e-05,6.18034e-05
66,55938.2,1.18985,0.62799,0.96895,0.65083,0.5201,0.58069,0.33885,1.23569,0.6428,0.97915,6.07916e-05,6.07916e-05,6.07916e-05
67,56766.4,1.18936,0.62769,0.96715,0.65239,0.51935,0.58027,0.339,1.23605,0.64281,0.97878,5.97754e-05,5.97754e-05,5.97754e-05
68,57595.4,1.18816,0.62584,0.96864,0.64897,0.52183,0.58067,0.3388,1.23626,0.64288,0.97847,5.87551e-05,5.87551e-05,5.87551e-05
69,58424.4,1.18555,0.62458,0.96782,0.64652,0.5226,0.58099,0.33822,1.23646,0.64304,0.97825,5.77311e-05,5.77311e-05,5.77311e-05
70,59253.8,1.18745,0.62429,0.96882,0.64372,0.52481,0.58007,0.33805,1.23648,0.64311,0.97831,5.6704e-05,5.6704e-05,5.6704e-05
71,60083.2,1.18508,0.62219,0.96583,0.64345,0.52561,0.58035,0.33826,1.23675,0.64313,0.97814,5.56742e-05,5.56742e-05,5.56742e-05
72,60912.7,inf,0.62268,0.9653,0.64608,0.52442,0.58071,0.33799,1.23687,0.64317,0.97779,5.46421e-05,5.46421e-05,5.46421e-05
73,61742.1,1.18317,0.62123,0.96605,0.64505,0.52381,0.57997,0.33794,1.23693,0.64313,0.97769,5.36081e-05,5.36081e-05,5.36081e-05
74,62571,1.18271,0.62019,0.96686,0.64575,0.52511,0.57972,0.33811,1.23711,0.64345,0.97784,5.25728e-05,5.25728e-05,5.25728e-05
75,63400.5,1.18327,0.62022,0.96861,0.64299,0.52726,0.58038,0.33842,1.23753,0.64355,0.97824,5.15366e-05,5.15366e-05,5.15366e-05
76,64229.5,1.18335,0.61968,0.96717,0.64898,0.5243,0.57976,0.33794,1.23778,0.64363,0.97858,5.05e-05,5.05e-05,5.05e-05
77,65057.9,1.18217,0.61771,0.96544,0.64599,0.52664,0.5798,0.33787,1.23812,0.64394,0.97843,4.94634e-05,4.94634e-05,4.94634e-05
78,65886.8,1.18112,0.61744,0.96612,0.64574,0.52705,0.58021,0.33807,1.23848,0.6441,0.97856,4.84272e-05,4.84272e-05,4.84272e-05
79,66717,1.17981,0.61535,0.96508,0.64664,0.52468,0.58004,0.33795,1.23863,0.64423,0.97847,4.73919e-05,4.73919e-05,4.73919e-05
