epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.41341,1.46446,1.4599,1.39684,0.74807,0.65453,0.74362,0.56228,0.99237,0.86872,1.06341,8.33e-06,8.33e-06,8.33e-06
2,2.40791,1.34525,1.31069,1.3062,0.77829,0.66025,0.74775,0.55949,1.01028,0.85605,1.06356,1.77616e-05,1.77616e-05,1.77616e-05
3,3.37865,1.2109,1.19234,1.23856,0.76194,0.68375,0.75677,0.55515,1.05555,0.85395,1.07467,2.7099e-05,2.7099e-05,2.7099e-05
4,4.4061,1.24286,1.17281,1.22767,0.7797,0.70581,0.76979,0.54715,1.12072,0.86386,1.08935,3.63422e-05,3.63422e-05,3.63422e-05
5,5.38354,1.22058,1.1161,1.22961,0.79002,0.71189,0.77036,0.53308,1.18863,0.87249,1.10879,4.54911e-05,4.54911e-05,4.54911e-05
6,6.35502,1.16043,1.06321,1.16071,0.82836,0.68933,0.78116,0.54557,1.17336,0.85729,1.10161,5.45457e-05,5.45457e-05,5.45457e-05
7,7.32202,1.15553,1.05936,1.19664,0.81313,0.70665,0.78346,0.56015,1.14167,0.83779,1.09251,6.35061e-05,6.35061e-05,6.35061e-05
8,8.30122,1.11488,0.96426,1.16045,0.83961,0.70226,0.79654,0.57818,1.13155,0.81092,1.08753,7.23723e-05,7.23723e-05,7.23723e-05
9,9.29773,1.18907,1.034,1.19059,0.85619,0.72217,0.81015,0.5923,1.12032,0.7828,1.08311,8.11442e-05,8.11442e-05,8.11442e-05
10,10.2802,1.09698,0.9807,1.16689,0.853,0.75196,0.81879,0.6043,1.0879,0.75674,1.07267,8.98219e-05,8.98219e-05,8.98219e-05
11,11.3313,1.11862,0.95911,1.17234,0.85927,0.75214,0.82447,0.60811,1.07234,0.73661,1.06736,9.84053e-05,9.84053e-05,9.84053e-05
12,12.3152,1.10805,0.91873,1.15771,0.82521,0.77858,0.83086,0.60812,1.08352,0.72898,1.07133,0.000106894,0.000106894,0.000106894
13,13.2902,1.05567,0.88366,1.12492,0.88561,0.75239,0.84431,0.60241,1.10034,0.72335,1.07499,0.000111931,0.000111931,0.000111931
14,14.2439,1.10024,0.89451,1.14642,0.87479,0.76083,0.84255,0.6011,1.11468,0.71442,1.07669,0.000111342,0.000111342,0.000111342
15,15.2101,1.05165,0.84954,1.10443,0.83643,0.78033,0.85319,0.60868,1.13183,0.72569,1.08096,0.000110753,0.000110753,0.000110753
16,16.1849,1.04678,0.81853,1.12141,0.86304,0.76596,0.85607,0.61715,1.10874,0.71803,1.06909,0.000110164,0.000110164,0.000110164
17,17.1606,1.05715,0.83857,1.12311,0.83313,0.78263,0.84892,0.61967,1.08226,0.7012,1.05755,0.000109575,0.000109575,0.000109575
18,18.136,1.02634,0.82864,1.10553,0.86733,0.75973,0.85977,0.6284,1.05651,0.68787,1.04909,0.000108986,0.000108986,0.000108986
19,19.1754,1.05339,0.85018,1.11284,0.87366,0.771,0.86283,0.63155,1.05183,0.67391,1.04548,0.000108397,0.000108397,0.000108397
20,20.1594,1.0195,0.77659,1.08963,0.87389,0.77832,0.86472,0.63051,1.04489,0.66988,1.04285,0.000107808,0.000107808,0.000107808
21,21.1473,1.04357,0.82404,1.11402,0.87133,0.77956,0.86259,0.62766,1.05662,0.66766,1.04824,0.000107219,0.000107219,0.000107219
22,22.1066,1.02895,0.79643,1.09993,0.8843,0.77639,0.86502,0.62114,1.07261,0.65915,1.05287,0.00010663,0.00010663,0.00010663
23,23.0498,1.03596,0.82536,1.11888,0.88652,0.77787,0.86622,0.62389,1.08146,0.65783,1.0479,0.000106041,0.000106041,0.000106041
24,24.0088,1.02052,0.7652,1.08308,0.88667,0.789,0.87222,0.63085,1.05891,0.65178,1.03843,0.000105452,0.000105452,0.000105452
25,24.9697,1.02546,0.80223,1.10182,0.89898,0.78753,0.874,0.63543,1.03331,0.64082,1.03069,0.000104863,0.000104863,0.000104863
26,26.0079,0.99608,0.77224,1.09072,0.8785,0.80077,0.87911,0.63499,1.04639,0.63982,1.03409,0.000104274,0.000104274,0.000104274
27,26.9618,1.00628,0.77348,1.09281,0.86409,0.80666,0.87939,0.63411,1.06516,0.64177,1.03987,0.000103685,0.000103685,0.000103685
28,27.9483,0.96994,0.71878,1.05561,0.8418,0.81779,0.88096,0.63976,1.05648,0.63177,1.03927,0.000103096,0.000103096,0.000103096
29,28.9277,0.98248,0.72945,1.08619,0.85187,0.81344,0.88426,0.64182,1.04075,0.6281,1.03593,0.000102507,0.000102507,0.000102507
30,29.9029,0.98386,0.76788,1.07685,0.86178,0.813,0.87996,0.64536,1.03782,0.62541,1.03346,0.000101918,0.000101918,0.000101918
31,30.8819,0.9749,0.72057,1.09275,0.87223,0.81718,0.88646,0.654,1.03134,0.62184,1.02837,0.000101329,0.000101329,0.000101329
