epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,59.8795,0.52458,0.38994,0.89491,0.93614,0.92694,0.96489,0.87951,0.42562,0.29529,0.81396,9.7121e-05,9.7121e-05,9.7121e-05
41,61.1046,0.51942,0.38469,0.87614,0.94099,0.92064,0.96479,0.87889,0.42634,0.29459,0.81356,9.656e-05,9.656e-05,9.656e-05
42,62.3397,0.49825,0.36515,0.88444,0.94205,0.93068,0.96695,0.87887,0.42174,0.29358,0.81186,9.5999e-05,9.5999e-05,9.5999e-05
43,63.5773,0.48031,0.36438,0.8877,0.93749,0.93174,0.9667,0.8774,0.42247,0.29166,0.81154,9.5438e-05,9.5438e-05,9.5438e-05
44,64.8059,0.50144,0.37651,0.89083,0.93241,0.93306,0.96337,0.87838,0.42354,0.29162,0.81184,9.4877e-05,9.4877e-05,9.4877e-05
45,66.0359,0.51908,0.38157,0.89318,0.94145,0.92345,0.96361,0.87897,0.42328,0.29612,0.8121,9.4316e-05,9.4316e-05,9.4316e-05
46,67.2666,0.51848,0.37897,0.89889,0.93895,0.92802,0.96525,0.87578,0.42281,0.29977,0.8126,9.3755e-05,9.3755e-05,9.3755e-05
47,68.538,0.49736,0.36112,0.88451,0.94426,0.92474,0.96326,0.87047,0.42446,0.30052,0.81289,9.3194e-05,9.3194e-05,9.3194e-05
48,69.7681,0.49921,0.36725,0.88592,0.94976,0.92377,0.96535,0.87592,0.42899,0.30106,0.81512,9.2633e-05,9.2633e-05,9.2633e-05
49,70.9918,0.4831,0.36877,0.88447,0.94842,0.92323,0.96625,0.87792,0.42411,0.29695,0.81545,9.2072e-05,9.2072e-05,9.2072e-05
50,72.222,0.48184,0.36687,0.87964,0.94232,0.92188,0.96539,0.88235,0.41558,0.2959,0.8124,9.1511e-05,9.1511e-05,9.1511e-05
51,73.4562,0.50298,0.3765,0.87831,0.94571,0.91523,0.96299,0.88243,0.4162,0.29801,0.81178,9.095e-05,9.095e-05,9.095e-05
52,74.6819,0.49246,0.35731,0.88171,0.94439,0.91753,0.96387,0.88313,0.42168,0.29804,0.812,9.0389e-05,9.0389e-05,9.0389e-05
53,75.9107,0.49891,0.37152,0.88485,0.93928,0.91973,0.96386,0.88466,0.41419,0.29371,0.81014,8.9828e-05,8.9828e-05,8.9828e-05
54,77.1554,0.49632,0.37682,0.88608,0.93787,0.91876,0.96483,0.88439,0.40921,0.29161,0.80819,8.9267e-05,8.9267e-05,8.9267e-05
55,78.4284,0.48202,0.35695,0.87373,0.94734,0.91689,0.96662,0.8844,0.41269,0.29197,0.80772,8.8706e-05,8.8706e-05,8.8706e-05
56,79.6702,0.49656,0.36716,0.88365,0.949,0.91455,0.96466,0.88183,0.41926,0.29372,0.80794,8.8145e-05,8.8145e-05,8.8145e-05
57,80.8974,0.47546,0.35556,0.87295,0.95226,0.91571,0.96623,0.88287,0.41346,0.29153,0.8071,8.7584e-05,8.7584e-05,8.7584e-05
58,82.1253,0.49548,0.35802,0.87412,0.95476,0.91786,0.96832,0.88483,0.4082,0.29022,0.80667,8.7023e-05,8.7023e-05,8.7023e-05
59,83.361,0.51974,0.38355,0.8946,0.95347,0.91879,0.96961,0.88866,0.41074,0.29292,0.80756,8.6462e-05,8.6462e-05,8.6462e-05
60,84.6212,0.5215,0.37969,0.88732,0.94706,0.92118,0.96802,0.88708,0.41451,0.2982,0.80849,8.5901e-05,8.5901e-05,8.5901e-05
61,85.8474,0.48168,0.359,0.87937,0.94712,0.91423,0.96502,0.88615,0.41517,0.29577,0.80839,8.534e-05,8.534e-05,8.534e-05
62,87.0797,0.50726,0.36506,0.87383,0.94364,0.9189,0.96547,0.88681,0.41321,0.29344,0.80791,8.4779e-05,8.4779e-05,8.4779e-05
63,88.314,0.45003,0.34586,0.87571,0.94329,0.91496,0.96417,0.8874,0.40641,0.29069,0.80676,8.4218e-05,8.4218e-05,8.4218e-05
64,89.5498,0.48603,0.36046,0.88014,0.94187,0.91959,0.96466,0.88498,0.40281,0.28914,0.80639,8.3657e-05,8.3657e-05,8.3657e-05
65,90.7914,0.46217,0.34628,0.88253,0.94032,0.92694,0.96566,0.88619,0.40254,0.28771,0.80615,8.3096e-05,8.3096e-05,8.3096e-05
66,92.0205,0.47423,0.35778,0.88332,0.94191,0.93117,0.96626,0.88853,0.40283,0.28776,0.80681,8.2535e-05,8.2535e-05,8.2535e-05
67,93.2452,0.48019,0.36554,0.87242,0.94753,0.92867,0.96689,0.88529,0.401,0.28753,0.80699,8.1974e-05,8.1974e-05,8.1974e-05
68,94.4851,0.47908,0.35461,0.89052,0.94544,0.92883,0.96749,0.88495,0.39868,0.28658,0.80655,8.1413e-05,8.1413e-05,8.1413e-05
69,95.7239,0.4742,0.33839,0.86227,0.93943,0.92689,0.96807,0.88636,0.39821,0.28593,0.80702,8.0852e-05,8.0852e-05,8.0852e-05
70,96.9616,0.49729,0.36598,0.88778,0.93944,0.92793,0.96957,0.88922,0.39517,0.28621,0.80661,8.0291e-05,8.0291e-05,8.0291e-05
71,98.2605,0.4611,0.35349,0.88496,0.94283,0.92654,0.96947,0.89061,0.3955,0.28697,0.8066,7.973e-05,7.973e-05,7.973e-05
72,99.5295,0.47336,0.33767,0.86434,0.95457,0.9279,0.96924,0.88989,0.39793,0.28908,0.80762,7.9169e-05,7.9169e-05,7.9169e-05
73,100.77,0.46048,0.3448,0.85809,0.95375,0.9278,0.96936,0.89365,0.39613,0.2882,0.80701,7.8608e-05,7.8608e-05,7.8608e-05
74,102.039,0.47582,0.36607,0.89878,0.95462,0.92566,0.97036,0.89268,0.39017,0.28415,0.80519,7.8047e-05,7.8047e-05,7.8047e-05
75,103.289,0.46469,0.34152,0.87418,0.95478,0.92548,0.97,0.89377,0.39069,0.28211,0.8047,7.7486e-05,7.7486e-05,7.7486e-05
76,104.591,0.49744,0.36,0.86978,0.9587,0.92397,0.97027,0.89063,0.39496,0.2827,0.80419,7.6925e-05,7.6925e-05,7.6925e-05
77,105.822,0.47461,0.35204,0.87639,0.96165,0.92467,0.96969,0.88977,0.39257,0.28151,0.80369,7.6364e-05,7.6364e-05,7.6364e-05
78,107.062,0.48601,0.35262,0.86723,0.95976,0.92863,0.96981,0.89277,0.38645,0.27989,0.80303,7.5803e-05,7.5803e-05,7.5803e-05
79,108.31,0.47134,0.33976,0.87429,0.95561,0.92963,0.96872,0.89322,0.38318,0.27751,0.80301,7.5242e-05,7.5242e-05,7.5242e-05
80,109.545,0.4561,0.34392,0.87053,0.94942,0.93021,0.96752,0.89216,0.38916,0.27891,0.80269,7.4681e-05,7.4681e-05,7.4681e-05
81,110.776,0.50498,0.37166,0.88426,0.945,0.92372,0.96918,0.89364,0.38721,0.28049,0.80205,7.412e-05,7.412e-05,7.412e-05
82,112.01,0.48578,0.36305,0.87087,0.94985,0.9191,0.96808,0.89123,0.38391,0.27973,0.80133,7.3559e-05,7.3559e-05,7.3559e-05
83,113.264,0.46213,0.34014,0.85945,0.95646,0.91845,0.96836,0.89087,0.38509,0.2795,0.80101,7.2998e-05,7.2998e-05,7.2998e-05
84,114.508,0.46362,0.34592,0.87597,0.949,0.92609,0.97003,0.89243,0.38577,0.2803,0.80115,7.2437e-05,7.2437e-05,7.2437e-05
85,115.739,0.47504,0.34429,0.86718,0.95305,0.92019,0.96919,0.89062,0.38547,0.27973,0.80077,7.1876e-05,7.1876e-05,7.1876e-05
86,116.966,0.45711,0.34502,0.87014,0.95083,0.92464,0.97071,0.89216,0.38448,0.27712,0.80115,7.1315e-05,7.1315e-05,7.1315e-05
87,118.18,0.44606,0.33361,0.86981,0.95297,0.92506,0.97108,0.89172,0.38378,0.27765,0.80159,7.0754e-05,7.0754e-05,7.0754e-05
88,119.411,0.47079,0.34674,0.8698,0.95099,0.92427,0.97184,0.89138,0.38447,0.27736,0.80227,7.0193e-05,7.0193e-05,7.0193e-05
89,120.637,0.47908,0.35535,0.87195,0.9472,0.92504,0.96954,0.89138,0.38427,0.27745,0.80212,6.9632e-05,6.9632e-05,6.9632e-05
90,121.864,0.4527,0.34149,0.87346,0.94777,0.92528,0.97003,0.89255,0.38042,0.27598,0.8012,6.9071e-05,6.9071e-05,6.9071e-05
91,123.097,0.46465,0.35133,0.88527,0.93614,0.93307,0.9674,0.89399,0.37617,0.27225,0.80035,6.851e-05,6.851e-05,6.851e-05
92,124.36,0.48308,0.35315,0.87462,0.93684,0.93075,0.96697,0.89354,0.37454,0.27342,0.79947,6.7949e-05,6.7949e-05,6.7949e-05
93,125.596,0.45595,0.34161,0.86972,0.94523,0.92903,0.96888,0.89374,0.37507,0.27451,0.79966,6.7388e-05,6.7388e-05,6.7388e-05
94,126.849,0.47502,0.35833,0.87533,0.95151,0.9287,0.96993,0.89555,0.37397,0.27277,0.79975,6.6827e-05,6.6827e-05,6.6827e-05
95,128.113,0.45001,0.33112,0.85516,0.95193,0.93085,0.9692,0.89667,0.37044,0.2708,0.7998,6.6266e-05,6.6266e-05,6.6266e-05
96,129.383,0.45819,0.3445,0.87665,0.95098,0.93418,0.97133,0.90113,0.36872,0.27011,0.80015,6.5705e-05,6.5705e-05,6.5705e-05
97,130.687,0.44835,0.33561,0.87103,0.94947,0.93445,0.97071,0.89752,0.37139,0.26983,0.80055,6.5144e-05,6.5144e-05,6.5144e-05
98,131.916,0.4623,0.34498,0.86084,0.9504,0.93115,0.9714,0.89679,0.37631,0.27086,0.80145,6.4583e-05,6.4583e-05,6.4583e-05
99,133.159,0.46032,0.34213,0.87387,0.95458,0.92933,0.97014,0.898,0.37373,0.26907,0.80103,6.4022e-05,6.4022e-05,6.4022e-05
100,134.395,0.45324,0.33529,0.85772,0.93969,0.93754,0.96985,0.8971,0.37216,0.2696,0.80074,6.3461e-05,6.3461e-05,6.3461e-05
101,135.624,0.44642,0.3325,0.87461,0.93853,0.93712,0.96992,0.89675,0.37518,0.27189,0.80075,6.29e-05,6.29e-05,6.29e-05
102,136.852,0.44236,0.32841,0.86565,0.94548,0.93002,0.96934,0.89838,0.37571,0.27268,0.80096,6.2339e-05,6.2339e-05,6.2339e-05
103,138.083,0.45887,0.33016,0.86468,0.95064,0.92898,0.9689,0.89971,0.37193,0.27096,0.80114,6.1778e-05,6.1778e-05,6.1778e-05
104,139.352,0.41404,0.3247,0.88011,0.95302,0.92781,0.9688,0.89892,0.36871,0.27038,0.80078,6.1217e-05,6.1217e-05,6.1217e-05
105,140.585,0.44225,0.32334,0.86448,0.95553,0.92252,0.96942,0.89685,0.36615,0.26997,0.80055,6.0656e-05,6.0656e-05,6.0656e-05
106,141.824,0.4478,0.3365,0.86218,0.95441,0.92255,0.96906,0.89936,0.36536,0.26966,0.79987,6.0095e-05,6.0095e-05,6.0095e-05
107,143.046,0.4159,0.31401,0.86664,0.95528,0.91999,0.96907,0.89942,0.36663,0.27021,0.80009,5.9534e-05,5.9534e-05,5.9534e-05
